,最近一次补货时间,机器编号,补货周期,当前库存,补货前1个小时库存,补货配货差,时间差,补货配货差范围,时间差范围
590,2021-07-02,7551361.0,9.0,71.0,70.0,1.0,15.648888889001682,0-5,10-20
591,2021-06-28,7551362.0,9.0,58.0,57.0,1.0,15.071666666655801,0-5,10-20
592,2021-07-01,7551366.0,6.0,58.0,57.0,1.0,13.28249999997206,0-5,10-20
593,2021-06-28,7551378.0,6.0,76.0,75.0,1.0,11.747499999997672,0-5,10-20
594,2021-06-28,7551384.0,6.0,65.0,64.0,1.0,18.609444444417022,0-5,10-20
595,2021-07-02,7551393.0,6.0,107.0,106.0,1.0,14.998611111135688,0-5,10-20
596,2021-06-27,7551412.0,6.0,67.0,66.0,1.0,15.54194444452878,0-5,10-20
597,2021-07-01,7551418.0,6.0,88.0,87.0,1.0,17.458055555645842,0-5,10-20
598,2021-07-02,1010316.0,3.0,109.0,108.0,1.0,16.767500000016298,0-5,10-20
599,2021-06-30,1010491.0,6.0,47.0,46.0,1.0,16.594444444519468,0-5,10-20
600,2021-07-02,1010537.0,12.0,36.0,35.0,1.0,19.468611111107748,0-5,10-20
601,2021-06-29,5321077.0,12.0,32.0,31.0,1.0,17.57944444444729,0-5,10-20
602,2021-06-28,5321079.0,6.0,38.0,37.0,1.0,18.04444444453111,0-5,10-20
603,2021-06-29,5321092.0,6.0,58.0,57.0,1.0,16.78722222230863,0-5,10-20
604,2021-07-02,5321102.0,3.0,77.0,76.0,1.0,17.613333333400078,0-5,10-20
605,2021-06-29,5321122.0,12.0,51.0,50.0,1.0,13.54916666680947,0-5,10-20
606,2021-07-02,59210110.0,3.0,133.0,132.0,1.0,16.18500000005588,0-5,10-20
607,2021-06-29,73110009.0,9.0,112.0,111.0,1.0,16.03805555566214,0-5,10-20
608,2021-07-01,1010499.0,6.0,105.0,104.0,1.0,15.988888889027294,0-5,10-20
609,2021-06-29,1010512.0,9.0,57.0,56.0,1.0,11.472499999974389,0-5,10-20
610,2021-06-30,2110816.0,12.0,25.0,24.0,1.0,10.957222222234122,0-5,10-20
611,2021-07-01,2110911.0,6.0,83.0,82.0,1.0,18.320833333418705,0-5,10-20
612,2021-06-29,2110986.0,9.0,15.0,14.0,1.0,15.367499999993015,0-5,10-20
613,2021-06-28,2111016.0,6.0,111.0,110.0,1.0,10.658333333325572,0-5,10-20
614,2021-07-01,2111107.0,6.0,37.0,36.0,1.0,14.009722222283017,0-5,10-20
615,2021-07-02,2310180.0,7.0,108.0,107.0,1.0,12.672500000044238,0-5,10-20
616,2021-06-30,2810310.0,6.0,96.0,95.0,1.0,13.217222222301643,0-5,10-20
617,2021-07-01,2810314.0,9.0,62.0,61.0,1.0,18.82527777791256,0-5,10-20
618,2021-06-29,2810441.0,6.0,78.0,77.0,1.0,18.66333333333023,0-5,10-20
619,2021-06-27,2810475.0,6.0,57.0,56.0,1.0,18.44083333335584,0-5,10-20
620,2021-06-27,2810476.0,6.0,75.0,74.0,1.0,13.527777777810115,0-5,10-20
621,2021-06-28,2910332.0,6.0,86.0,85.0,1.0,16.031944444519468,0-5,10-20
622,2021-06-28,5110112.0,6.0,47.0,46.0,1.0,12.302499999990687,0-5,10-20
623,2021-06-29,5110114.0,6.0,55.0,54.0,1.0,13.116944444482215,0-5,10-20
624,2021-07-02,53110218.0,12.0,65.0,64.0,1.0,14.403333333379123,0-5,10-20
625,2021-07-01,5321243.0,12.0,58.0,57.0,1.0,17.126944444491528,0-5,10-20
626,2021-06-27,5321270.0,6.0,89.0,88.0,1.0,16.96694444445893,0-5,10-20
627,2021-06-30,57110188.0,6.0,68.0,67.0,1.0,15.743055555678438,0-5,10-20
628,2021-07-01,57410123.0,12.0,75.0,74.0,1.0,18.66305555566214,0-5,10-20
629,2021-06-30,57410192.0,6.0,69.0,68.0,1.0,18.172777777828742,0-5,10-20
630,2021-06-27,57410201.0,6.0,63.0,62.0,1.0,17.17388888890855,0-5,10-20
631,2021-06-30,57410208.0,6.0,84.0,83.0,1.0,15.195000000006985,0-5,10-20
632,2021-06-30,57410231.0,6.0,89.0,88.0,1.0,18.34444444446126,0-5,10-20
633,2021-07-02,59210295.0,6.0,81.0,80.0,1.0,20.38638888899004,0-5,20-30
634,2021-06-30,59210311.0,6.0,105.0,104.0,1.0,19.24694444448687,0-5,10-20
635,2021-06-30,59210362.0,6.0,121.0,120.0,1.0,15.766388888878282,0-5,10-20
636,2021-07-01,2111136.0,6.0,36.0,35.0,1.0,19.455833333311602,0-5,10-20
637,2021-06-30,2910305.0,6.0,61.0,60.0,1.0,14.87777777784504,0-5,10-20
638,2021-06-30,2810018.0,3.0,131.0,130.0,1.0,15.437777777784504,0-5,10-20
639,2021-06-28,1010003.0,6.0,57.0,56.0,1.0,22.48333333345363,0-5,20-30
640,2021-06-30,1010093.0,6.0,73.0,72.0,1.0,18.761388888931833,0-5,10-20
641,2021-07-02,1010340.0,3.0,91.0,90.0,1.0,25.889166666660458,0-5,20-30
642,2021-07-01,1010342.0,6.0,69.0,68.0,1.0,19.771944444451947,0-5,10-20
643,2021-06-27,1010355.0,6.0,60.0,59.0,1.0,16.35166666674195,0-5,10-20
644,2021-06-30,1010388.0,6.0,83.0,82.0,1.0,15.284722222248092,0-5,10-20
645,2021-07-01,1010426.0,6.0,53.0,52.0,1.0,18.438888888980728,0-5,10-20
646,2021-07-01,1010428.0,9.0,84.0,83.0,1.0,15.806944444484543,0-5,10-20
647,2021-06-30,1010558.0,6.0,106.0,105.0,1.0,19.845555555657484,0-5,10-20
648,2021-06-27,1010573.0,6.0,47.0,46.0,1.0,22.218333333323244,0-5,20-30
649,2021-06-29,2010204.0,6.0,101.0,100.0,1.0,25.802222222322598,0-5,20-30
650,2021-06-28,2110006.0,6.0,120.0,119.0,1.0,20.273055555531755,0-5,20-30
651,2021-06-30,2110186.0,6.0,133.0,132.0,1.0,14.558888888976071,0-5,10-20
652,2021-06-30,2110230.0,6.0,120.0,119.0,1.0,15.510833333304618,0-5,10-20
653,2021-06-29,2110703.0,6.0,85.0,84.0,1.0,18.985833333455957,0-5,10-20
654,2021-06-28,2110757.0,6.0,106.0,105.0,1.0,21.950555555638857,0-5,20-30
655,2021-07-02,2110907.0,6.0,95.0,94.0,1.0,14.414999999979045,0-5,10-20
656,2021-06-26,2310105.0,7.0,124.0,123.0,1.0,20.217500000086147,0-5,20-30
657,2021-06-26,2310107.0,7.0,74.0,73.0,1.0,23.9194444444729,0-5,20-30
658,2021-06-27,2310166.0,7.0,104.0,103.0,1.0,14.411944444582332,0-5,10-20
659,2021-06-28,2310183.0,7.0,69.0,68.0,1.0,23.383055555575993,0-5,20-30
660,2021-06-30,2510021.0,3.0,130.0,129.0,1.0,17.65027777774958,0-5,10-20
661,2021-06-29,2510030.0,6.0,95.0,94.0,1.0,23.780000000086147,0-5,20-30
662,2021-06-29,2510057.0,6.0,65.0,64.0,1.0,10.986666666751262,0-5,10-20
663,2021-07-01,2710188.0,12.0,50.0,49.0,1.0,15.236944444477558,0-5,10-20
664,2021-07-02,2710214.0,6.0,74.0,73.0,1.0,26.328333333309274,0-5,20-30
665,2021-07-01,2710222.0,6.0,77.0,76.0,1.0,20.428888888971414,0-5,20-30
666,2021-06-28,2810480.0,6.0,108.0,107.0,1.0,26.265833333367482,0-5,20-30
667,2021-07-01,2810500.0,6.0,118.0,117.0,1.0,21.93777777784271,0-5,20-30
668,2021-06-27,2910002.0,9.0,42.0,41.0,1.0,19.761388888873626,0-5,10-20
669,2021-07-01,2910242.0,12.0,62.0,61.0,1.0,19.82388888899004,0-5,10-20
670,2021-06-29,2910387.0,6.0,59.0,58.0,1.0,19.92472222232027,0-5,10-20
671,2021-06-30,5121059.0,3.0,40.0,39.0,1.0,67.71777777787065,0-5,50-80
672,2021-06-30,55110018.0,3.0,125.0,124.0,1.0,25.825833333365154,0-5,20-30
673,2021-06-29,55110252.0,6.0,109.0,108.0,1.0,15.98305555555271,0-5,10-20
674,2021-07-02,57410056.0,6.0,81.0,80.0,1.0,163.06861111120088,0-5,80以上
675,2021-06-27,7551428.0,6.0,58.0,57.0,1.0,16.68250000005355,0-5,10-20
676,2021-07-02,1010087.0,6.0,57.0,55.0,2.0,0.5263888890040107,0-5,0-10
677,2021-07-01,1010159.0,6.0,40.0,38.0,2.0,18.00805555569241,0-5,10-20
678,2021-06-29,1010223.0,6.0,50.0,48.0,2.0,17.713888888887595,0-5,10-20
679,2021-06-27,1010371.0,6.0,47.0,45.0,2.0,24.472500000090804,0-5,20-30
680,2021-06-28,2110344.0,6.0,37.0,35.0,2.0,15.636666666716337,0-5,10-20
681,2021-06-30,2110372.0,6.0,60.0,58.0,2.0,20.64861111121718,0-5,20-30
682,2021-07-01,2110654.0,9.0,46.0,44.0,2.0,15.429166666755918,0-5,10-20
683,2021-06-27,2510118.0,6.0,103.0,101.0,2.0,23.661111111170612,0-5,20-30
684,2021-06-28,5110061.0,12.0,109.0,107.0,2.0,166.2494444445474,0-5,80以上
685,2021-07-02,59210161.0,3.0,132.0,130.0,2.0,22.480277777882293,0-5,20-30
686,2021-07-02,1010576.0,6.0,67.0,65.0,2.0,24.63888888893416,0-5,20-30
687,2021-06-28,1010604.0,6.0,52.0,50.0,2.0,15.307222222269047,0-5,10-20
688,2021-07-02,2110244.0,9.0,83.0,81.0,2.0,20.180555555562023,0-5,20-30
689,2021-07-02,2510095.0,3.0,149.0,147.0,2.0,22.035000000090804,0-5,20-30
690,2021-07-02,2710213.0,6.0,97.0,95.0,2.0,14.380833333358169,0-5,10-20
691,2021-06-30,2810455.0,6.0,90.0,88.0,2.0,15.438888888980728,0-5,10-20
692,2021-06-30,2810491.0,6.0,130.0,128.0,2.0,17.23000000003958,0-5,10-20
693,2021-06-27,2910369.0,6.0,98.0,96.0,2.0,17.318611111084465,0-5,10-20
694,2021-06-27,2910376.0,6.0,70.0,68.0,2.0,14.825277777796146,0-5,10-20
695,2021-06-29,2910379.0,6.0,105.0,103.0,2.0,24.504444444493856,0-5,20-30
696,2021-06-28,5110042.0,9.0,86.0,84.0,2.0,17.028611111221835,0-5,10-20
697,2021-07-01,5321004.0,6.0,104.0,102.0,2.0,25.136944444442634,0-5,20-30
698,2021-06-30,55110058.0,9.0,82.0,80.0,2.0,18.751111111196224,0-5,10-20
699,2021-07-01,55110095.0,3.0,135.0,133.0,2.0,15.634722222341225,0-5,10-20
700,2021-06-26,55110217.0,9.0,103.0,101.0,2.0,17.066111111082137,0-5,10-20
701,2021-06-30,57110039.0,6.0,87.0,85.0,2.0,119.14638888894115,0-5,80以上
702,2021-07-01,59210380.0,6.0,91.0,89.0,2.0,23.399444444454275,0-5,20-30
703,2021-06-28,1010094.0,6.0,96.0,94.0,2.0,21.320833333418705,0-5,20-30
704,2021-06-29,2910375.0,6.0,106.0,104.0,2.0,19.78972222219454,0-5,10-20
705,2021-06-30,1010251.0,6.0,55.0,53.0,2.0,11.602499999979045,0-5,10-20
706,2021-06-28,1010261.0,9.0,50.0,48.0,2.0,14.057777777896263,0-5,10-20
707,2021-06-30,1010338.0,9.0,54.0,52.0,2.0,14.080555555585306,0-5,10-20
708,2021-06-30,1010511.0,3.0,61.0,59.0,2.0,24.753611111082137,0-5,20-30
709,2021-07-02,1010518.0,6.0,38.0,36.0,2.0,18.382222222338896,0-5,10-20
710,2021-06-29,1010572.0,6.0,55.0,53.0,2.0,17.38055555569008,0-5,10-20
711,2021-06-29,1010591.0,6.0,50.0,48.0,2.0,15.092777777812444,0-5,10-20
712,2021-06-26,2010080.0,9.0,67.0,65.0,2.0,13.573611111205537,0-5,10-20
713,2021-07-01,2010122.0,3.0,86.0,84.0,2.0,10.647777777921874,0-5,10-20
714,2021-06-27,2010131.0,9.0,39.0,37.0,2.0,22.217777777812444,0-5,20-30
715,2021-06-30,2010170.0,3.0,145.0,143.0,2.0,13.055555555562023,0-5,10-20
716,2021-07-02,2010199.0,2.0,144.0,142.0,2.0,13.279166666732635,0-5,10-20
717,2021-07-01,2010280.0,6.0,89.0,87.0,2.0,13.95472222234821,0-5,10-20
718,2021-07-01,2110429.0,6.0,52.0,50.0,2.0,19.166944444470573,0-5,10-20
719,2021-06-30,2110477.0,3.0,87.0,85.0,2.0,15.202222222345881,0-5,10-20
720,2021-07-01,2110555.0,6.0,50.0,48.0,2.0,15.910833333386108,0-5,10-20
721,2021-07-01,2110562.0,9.0,51.0,49.0,2.0,11.585833333432674,0-5,10-20
722,2021-06-30,2110566.0,6.0,65.0,63.0,2.0,11.092222222359851,0-5,10-20
723,2021-06-27,2110590.0,6.0,69.0,67.0,2.0,13.926111111184582,0-5,10-20
724,2021-06-28,2110595.0,9.0,60.0,58.0,2.0,10.069444444554392,0-5,10-20
725,2021-06-27,2110691.0,6.0,46.0,44.0,2.0,18.85166666668374,0-5,10-20
726,2021-07-01,2110876.0,6.0,56.0,54.0,2.0,13.385277777852025,0-5,10-20
727,2021-06-30,2111006.0,3.0,52.0,50.0,2.0,15.55694444454275,0-5,10-20
728,2021-06-30,2111010.0,12.0,37.0,35.0,2.0,11.103888888959773,0-5,10-20
729,2021-07-02,2111011.0,6.0,41.0,39.0,2.0,14.439722222217824,0-5,10-20
730,2021-07-01,2111028.0,6.0,43.0,41.0,2.0,15.984722222259734,0-5,10-20
731,2021-06-27,2111037.0,6.0,98.0,96.0,2.0,19.12944444443565,0-5,10-20
732,2021-07-01,2111038.0,9.0,41.0,39.0,2.0,14.408888889010996,0-5,10-20
733,2021-07-01,2111043.0,6.0,37.0,35.0,2.0,28.49472222221084,0-5,20-30
734,2021-07-02,2111053.0,6.0,80.0,78.0,2.0,45.53805555560393,0-5,30-50
735,2021-06-30,2111054.0,9.0,39.0,37.0,2.0,46.90888888895279,0-5,30-50
736,2021-07-01,2111126.0,6.0,66.0,64.0,2.0,16.44944444450084,0-5,10-20
737,2021-06-30,2111128.0,6.0,48.0,46.0,2.0,16.91472222225275,0-5,10-20
738,2021-06-28,2111145.0,6.0,62.0,60.0,2.0,15.504166666651145,0-5,10-20
739,2021-06-29,2310161.0,7.0,59.0,57.0,2.0,14.444166666653473,0-5,10-20
740,2021-07-02,2310181.0,7.0,79.0,77.0,2.0,11.32555555558065,0-5,10-20
741,2021-07-02,2510170.0,3.0,151.0,149.0,2.0,13.891111111210193,0-5,10-20
742,2021-07-02,2510172.0,3.0,120.0,118.0,2.0,12.639722222287674,0-5,10-20
743,2021-06-29,2510221.0,6.0,57.0,55.0,2.0,13.001944444491528,0-5,10-20
744,2021-06-30,2510223.0,9.0,65.0,63.0,2.0,13.547222222259734,0-5,10-20
745,2021-06-27,2510250.0,6.0,69.0,67.0,2.0,14.98916666675359,0-5,10-20
746,2021-06-27,2510252.0,6.0,62.0,60.0,2.0,15.122499999997672,0-5,10-20
747,2021-07-01,2510257.0,6.0,90.0,88.0,2.0,20.394444444507826,0-5,20-30
748,2021-06-29,2710138.0,6.0,69.0,67.0,2.0,12.426944444538094,0-5,10-20
749,2021-07-02,2710171.0,12.0,39.0,37.0,2.0,13.907222222245764,0-5,10-20
750,2021-06-26,2710204.0,9.0,75.0,73.0,2.0,14.114444444538094,0-5,10-20
751,2021-06-29,2810193.0,12.0,52.0,50.0,2.0,19.542222222313285,0-5,10-20
752,2021-06-26,2810201.0,9.0,39.0,37.0,2.0,14.372777777840383,0-5,10-20
753,2021-06-28,2810211.0,6.0,61.0,59.0,2.0,22.199166666716337,0-5,20-30
754,2021-06-30,2810279.0,12.0,60.0,58.0,2.0,44.531666666676756,0-5,30-50
755,2021-06-27,2810367.0,6.0,52.0,50.0,2.0,12.766944444563705,0-5,10-20
756,2021-06-30,2810372.0,6.0,75.0,73.0,2.0,14.504722222220153,0-5,10-20
757,2021-07-01,2810374.0,3.0,21.0,19.0,2.0,12.899722222296987,0-5,10-20
758,2021-06-27,2810389.0,6.0,58.0,56.0,2.0,14.139444444444962,0-5,10-20
759,2021-07-01,2810418.0,6.0,24.0,22.0,2.0,13.569444444437977,0-5,10-20
760,2021-06-30,2810422.0,6.0,47.0,45.0,2.0,15.005555555631872,0-5,10-20
761,2021-06-27,2810426.0,6.0,61.0,59.0,2.0,13.682777777896263,0-5,10-20
762,2021-07-01,2810486.0,6.0,51.0,49.0,2.0,12.165277777821757,0-5,10-20
763,2021-07-01,2810496.0,6.0,102.0,100.0,2.0,17.738611111126374,0-5,10-20
764,2021-06-30,2910211.0,3.0,75.0,73.0,2.0,13.142500000074506,0-5,10-20
765,2021-06-29,2910226.0,6.0,53.0,51.0,2.0,25.599999999976717,0-5,20-30
766,2021-06-30,2910273.0,3.0,57.0,55.0,2.0,13.790000000037253,0-5,10-20
767,2021-06-29,2910279.0,6.0,68.0,66.0,2.0,12.116944444540422,0-5,10-20
768,2021-06-29,2910392.0,6.0,76.0,74.0,2.0,21.82583333342336,0-5,20-30
769,2021-06-29,37110030.0,9.0,46.0,44.0,2.0,15.68944444443332,0-5,10-20
770,2021-07-02,37110059.0,3.0,75.0,73.0,2.0,15.477500000037253,0-5,10-20
771,2021-06-30,37110081.0,9.0,52.0,50.0,2.0,11.745000000111759,0-5,10-20
772,2021-06-30,37110082.0,3.0,47.0,45.0,2.0,18.400833333435003,0-5,10-20
773,2021-06-29,37110110.0,6.0,57.0,55.0,2.0,22.750833333469927,0-5,20-30
774,2021-06-30,37110136.0,9.0,44.0,42.0,2.0,17.081111111096106,0-5,10-20
775,2021-07-01,37110199.0,6.0,55.0,53.0,2.0,14.646111111156642,0-5,10-20
776,2021-06-28,5110116.0,12.0,145.0,143.0,2.0,10.447500000125729,0-5,10-20
777,2021-06-28,5110120.0,12.0,87.0,85.0,2.0,10.65583333343966,0-5,10-20
778,2021-06-29,5110139.0,6.0,97.0,95.0,2.0,26.073888888931833,0-5,20-30
779,2021-07-01,51310004.0,7.0,51.0,49.0,2.0,12.187777777842712,0-5,10-20
780,2021-07-01,51310005.0,7.0,48.0,46.0,2.0,21.808333333348855,0-5,20-30
781,2021-07-01,51310016.0,7.0,95.0,93.0,2.0,12.818333333416376,0-5,10-20
782,2021-06-30,53110130.0,3.0,133.0,131.0,2.0,19.454722222290002,0-5,10-20
783,2021-06-26,53110152.0,9.0,94.0,92.0,2.0,10.818333333358169,0-5,10-20
784,2021-06-30,53110176.0,12.0,58.0,56.0,2.0,24.949166666774545,0-5,20-30
785,2021-06-27,53110194.0,6.0,63.0,61.0,2.0,13.847777777875308,0-5,10-20
786,2021-06-30,5321060.0,6.0,18.0,16.0,2.0,17.64472222229233,0-5,10-20
787,2021-07-02,5321146.0,3.0,77.0,75.0,2.0,15.514444444561377,0-5,10-20
788,2021-07-02,5321156.0,12.0,49.0,47.0,2.0,21.605833333334886,0-5,20-30
789,2021-07-02,5321163.0,12.0,60.0,58.0,2.0,13.65583333343966,0-5,10-20
790,2021-07-01,5321167.0,9.0,28.0,26.0,2.0,14.461388888885267,0-5,10-20
791,2021-06-28,5321170.0,9.0,23.0,21.0,2.0,14.404722222243436,0-5,10-20
792,2021-06-28,5321182.0,6.0,43.0,41.0,2.0,24.366944444482215,0-5,20-30
793,2021-06-28,5321251.0,6.0,63.0,61.0,2.0,24.30861111113336,0-5,20-30
794,2021-06-30,5321257.0,3.0,30.0,28.0,2.0,22.47361111122882,0-5,20-30
795,2021-06-28,55110127.0,6.0,71.0,69.0,2.0,14.42249999998603,0-5,10-20
796,2021-06-28,55110139.0,6.0,58.0,56.0,2.0,18.60277777776355,0-5,10-20
797,2021-07-02,55110194.0,3.0,71.0,69.0,2.0,11.175000000104774,0-5,10-20
798,2021-06-27,55110199.0,9.0,64.0,62.0,2.0,12.076944444444962,0-5,10-20
799,2021-07-02,55110215.0,6.0,57.0,55.0,2.0,13.328333333367482,0-5,10-20
800,2021-06-29,55110228.0,6.0,82.0,80.0,2.0,12.575555555638857,0-5,10-20
801,2021-07-01,55110270.0,6.0,53.0,51.0,2.0,11.248611111135688,0-5,10-20
802,2021-07-02,55110272.0,6.0,44.0,42.0,2.0,10.025555555534083,0-5,10-20
803,2021-07-02,55110273.0,6.0,61.0,59.0,2.0,10.861111111182254,0-5,10-20
804,2021-07-02,55110281.0,6.0,57.0,55.0,2.0,10.996388888976071,0-5,10-20
805,2021-07-02,55110285.0,6.0,116.0,114.0,2.0,17.414444444468245,0-5,10-20
806,2021-06-29,57110146.0,6.0,84.0,82.0,2.0,13.166666666802485,0-5,10-20
807,2021-06-29,57110183.0,6.0,56.0,54.0,2.0,13.519444444449618,0-5,10-20
808,2021-07-01,57110187.0,6.0,98.0,96.0,2.0,13.984722222201526,0-5,10-20
809,2021-06-27,57410195.0,6.0,106.0,104.0,2.0,21.948333333421033,0-5,20-30
810,2021-07-01,57410227.0,6.0,69.0,67.0,2.0,14.063333333353512,0-5,10-20
811,2021-06-30,57410228.0,6.0,61.0,59.0,2.0,15.386944444442634,0-5,10-20
812,2021-06-30,57410229.0,6.0,110.0,108.0,2.0,20.10638888902031,0-5,20-30
813,2021-07-01,57410233.0,6.0,110.0,108.0,2.0,20.297777777770534,0-5,20-30
814,2021-07-01,57410236.0,6.0,117.0,115.0,2.0,11.947222222283017,0-5,10-20
815,2021-06-30,57410239.0,6.0,66.0,64.0,2.0,14.410833333386108,0-5,10-20
816,2021-06-27,57410241.0,6.0,34.0,32.0,2.0,13.919722222199198,0-5,10-20
817,2021-06-29,59210155.0,9.0,86.0,84.0,2.0,11.698333333362825,0-5,10-20
818,2021-07-02,59210206.0,6.0,83.0,81.0,2.0,18.17166666680714,0-5,10-20
819,2021-06-30,59210244.0,9.0,60.0,58.0,2.0,14.21999999997206,0-5,10-20
820,2021-06-28,59210278.0,6.0,61.0,59.0,2.0,10.34250000002794,0-5,10-20
821,2021-06-27,59210319.0,9.0,85.0,83.0,2.0,14.853333333448973,0-5,10-20
822,2021-07-01,59210332.0,6.0,73.0,71.0,2.0,14.312222222273704,0-5,10-20
823,2021-06-30,59210354.0,6.0,41.0,39.0,2.0,14.575000000011642,0-5,10-20
824,2021-06-30,59210382.0,6.0,74.0,72.0,2.0,13.963888888887595,0-5,10-20
825,2021-07-01,59210401.0,6.0,44.0,42.0,2.0,12.328611111093778,0-5,10-20
826,2021-06-28,59210403.0,6.0,78.0,76.0,2.0,19.601944444526453,0-5,10-20
827,2021-07-01,73110074.0,3.0,48.0,46.0,2.0,18.590555555652827,0-5,10-20
828,2021-06-29,73110092.0,12.0,93.0,91.0,2.0,15.889722222229466,0-5,10-20
829,2021-06-29,73110093.0,9.0,64.0,62.0,2.0,19.231666666804813,0-5,10-20
830,2021-07-02,73110133.0,3.0,48.0,46.0,2.0,17.72722222219454,0-5,10-20
831,2021-06-30,73110148.0,6.0,106.0,104.0,2.0,14.808888888917863,0-5,10-20
832,2021-07-02,7551062.0,3.0,156.0,154.0,2.0,17.636388888931833,0-5,10-20
833,2021-06-28,7551093.0,9.0,57.0,55.0,2.0,18.048333333455957,0-5,10-20
834,2021-06-29,7551109.0,6.0,112.0,110.0,2.0,10.788333333330229,0-5,10-20
835,2021-06-30,7551151.0,3.0,104.0,102.0,2.0,13.36750000010943,0-5,10-20
836,2021-06-30,7551188.0,6.0,53.0,51.0,2.0,13.660833333386108,0-5,10-20
837,2021-07-02,7551191.0,2.0,132.0,130.0,2.0,13.251666666765232,0-5,10-20
838,2021-07-02,7551221.0,6.0,68.0,66.0,2.0,29.169166666804813,0-5,20-30
839,2021-06-26,7551278.0,9.0,57.0,55.0,2.0,28.982222222315613,0-5,20-30
840,2021-07-01,7551373.0,6.0,69.0,67.0,2.0,12.24805555556668,0-5,10-20
841,2021-06-30,7551381.0,6.0,66.0,64.0,2.0,15.36888888903195,0-5,10-20
842,2021-06-28,7551413.0,6.0,104.0,102.0,2.0,17.611388889024965,0-5,10-20
843,2021-06-28,7551422.0,6.0,108.0,106.0,2.0,17.911111111112405,0-5,10-20
844,2021-06-29,1010308.0,6.0,84.0,82.0,2.0,12.14722222223645,0-5,10-20
845,2021-07-02,1010312.0,6.0,80.0,78.0,2.0,16.41305555566214,0-5,10-20
846,2021-06-28,2110523.0,6.0,120.0,118.0,2.0,12.533611111168284,0-5,10-20
847,2021-07-02,37110188.0,12.0,74.0,72.0,2.0,13.097500000032596,0-5,10-20
848,2021-06-29,57410016.0,6.0,127.0,125.0,2.0,14.788611111114733,0-5,10-20
849,2021-06-30,1010513.0,6.0,95.0,93.0,2.0,14.895277777919546,0-5,10-20
850,2021-07-01,1010543.0,3.0,88.0,86.0,2.0,20.55472222220851,0-5,20-30
851,2021-07-01,2110957.0,6.0,79.0,77.0,2.0,20.785277777875308,0-5,20-30
852,2021-07-02,2111064.0,6.0,60.0,58.0,2.0,14.941388888983056,0-5,10-20
853,2021-06-28,2111067.0,6.0,79.0,77.0,2.0,12.569722222338896,0-5,10-20
854,2021-07-01,2111130.0,6.0,82.0,80.0,2.0,251.328611111152,0-5,80以上
855,2021-07-01,2111134.0,6.0,79.0,77.0,2.0,113.53888888901565,0-5,80以上
856,2021-06-27,2310140.0,7.0,134.0,132.0,2.0,13.715833333320916,0-5,10-20
857,2021-06-30,2810322.0,6.0,62.0,60.0,2.0,156.00694444449618,0-5,80以上
858,2021-06-28,2810324.0,6.0,65.0,63.0,2.0,132.89888888894347,0-5,80以上
859,2021-06-28,5110110.0,6.0,59.0,57.0,2.0,17.3558333334513,0-5,10-20
860,2021-06-28,5110131.0,6.0,38.0,36.0,2.0,11.388333333365154,0-5,10-20
861,2021-06-27,5121070.0,12.0,76.0,74.0,2.0,10.970000000030268,0-5,10-20
862,2021-06-28,5321249.0,6.0,81.0,79.0,2.0,11.188611111254431,0-5,10-20
863,2021-06-28,5321265.0,6.0,67.0,65.0,2.0,16.33777777774958,0-5,10-20
864,2021-07-01,55110261.0,6.0,115.0,113.0,2.0,13.00388888886664,0-5,10-20
865,2021-07-01,55110266.0,6.0,101.0,99.0,2.0,15.958888888999354,0-5,10-20
866,2021-07-01,57410129.0,12.0,77.0,75.0,2.0,14.033055555657484,0-5,10-20
867,2021-06-26,57410167.0,9.0,70.0,68.0,2.0,12.351944444468245,0-5,10-20
868,2021-06-30,57410214.0,6.0,93.0,91.0,2.0,17.97888888901798,0-5,10-20
869,2021-07-01,57410222.0,6.0,100.0,98.0,2.0,10.70250000001397,0-5,10-20
870,2021-06-30,57410230.0,6.0,77.0,75.0,2.0,12.378611111082137,0-5,10-20
871,2021-07-02,73110114.0,6.0,74.0,72.0,2.0,12.938888888864312,0-5,10-20
872,2021-06-30,73110137.0,6.0,97.0,95.0,2.0,11.48833333334187,0-5,10-20
873,2021-06-29,73110147.0,6.0,71.0,69.0,2.0,16.354722222313285,0-5,10-20
874,2021-06-27,2111109.0,6.0,26.0,24.0,2.0,14.018888888997026,0-5,10-20
875,2021-06-28,1010166.0,6.0,62.0,60.0,2.0,14.364999999990687,0-5,10-20
876,2021-07-02,1010395.0,6.0,78.0,76.0,2.0,13.745555555680767,0-5,10-20
877,2021-07-01,1010429.0,6.0,82.0,80.0,2.0,18.910277777875308,0-5,10-20
878,2021-06-30,1010475.0,6.0,109.0,107.0,2.0,10.48388888896443,0-5,10-20
879,2021-06-27,1010553.0,6.0,84.0,82.0,2.0,15.378055555571336,0-5,10-20
880,2021-06-27,1010554.0,6.0,111.0,109.0,2.0,16.68138888903195,0-5,10-20
881,2021-06-27,1010564.0,6.0,66.0,64.0,2.0,16.71805555553874,0-5,10-20
882,2021-06-27,1010574.0,6.0,68.0,66.0,2.0,15.803333333402406,0-5,10-20
883,2021-06-27,1010575.0,6.0,34.0,32.0,2.0,15.565833333414048,0-5,10-20
884,2021-07-01,1010593.0,6.0,65.0,63.0,2.0,14.831111111096106,0-5,10-20
885,2021-06-29,2110058.0,6.0,74.0,72.0,2.0,15.165555555664469,0-5,10-20
